dur,proto,state,stos,dtos,tot_pkts,tot_bytes,src_bytes,BinaryLabel
0.000388,3,1,0.0,0.0,2,216,76,1
0.000376,3,1,0.0,0.0,2,307,74,1
0.026014,3,1,0.0,0.0,2,341,77,1
0.027926,3,1,0.0,0.0,2,238,73,1
0.168747,3,1,0.0,0.0,2,288,76,1
0.11898,3,1,0.0,0.0,2,236,82,1
0.051227,3,1,0.0,0.0,2,192,77,1
0.061377,3,1,0.0,0.0,2,404,74,1
0.023861,3,1,0.0,0.0,2,214,83,1
0.182476,3,1,0.0,0.0,2,311,70,1
0.097608,3,1,0.0,0.0,2,252,77,1
0.058295,3,1,0.0,0.0,2,217,71,1
0.033145,3,1,0.0,0.0,2,271,78,1
0.097706,3,1,0.0,0.0,2,212,74,1
0.056284,3,1,0.0,0.0,2,144,72,1
0.174582,3,1,0.0,0.0,2,212,74,1
0.057477,3,1,0.0,0.0,2,170,77,1
0.174576,3,1,0.0,0.0,2,418,82,1
0.070765,3,1,0.0,0.0,2,282,71,1
0.341649,3,1,0.0,0.0,2,249,68,1
0.283605,3,1,0.0,0.0,2,519,77,1
0.097463,3,1,0.0,0.0,2,220,76,1
0.065221,3,1,0.0,0.0,2,248,75,1
0.058475,3,1,0.0,0.0,2,134,67,1
0.071848,3,1,0.0,0.0,2,206,76,1
0.11907,3,1,0.0,0.0,2,216,74,1
0.070983,3,1,0.0,0.0,2,206,76,1
0.068245,3,1,0.0,0.0,2,180,82,1
0.103398,3,1,0.0,0.0,2,217,74,1
0.006898,3,1,0.0,0.0,2,227,79,1
0.024917,3,1,0.0,0.0,2,220,82,1
0.183358,3,1,0.0,0.0,2,352,74,1
0.020231,3,1,0.0,0.0,2,168,76,1
0.182462,3,1,0.0,0.0,2,202,93,1
0.181403,3,1,0.0,0.0,2,202,93,1
0.078248,3,1,0.0,0.0,2,164,74,1
0.053247,3,1,0.0,0.0,2,249,74,1
0.130447,3,1,0.0,0.0,2,215,82,1
0.051135,3,1,0.0,0.0,2,263,82,1
0.065837,3,1,0.0,0.0,2,168,76,1
0.02438,3,1,0.0,0.0,2,359,74,1
0.055367,3,1,0.0,0.0,2,268,70,1
0.050581,3,1,0.0,0.0,2,150,67,1
0.100019,3,1,0.0,0.0,2,249,77,1
0.026644,3,1,0.0,0.0,2,351,70,1
0.143075,3,1,0.0,0.0,2,230,69,1
0.174096,3,1,0.0,0.0,2,255,79,1
0.024161,3,1,0.0,0.0,2,359,74,1
0.026429,3,1,0.0,0.0,2,351,70,1
0.024517,3,1,0.0,0.0,2,615,74,1
0.026269,3,1,0.0,0.0,2,351,70,1
0.024542,3,1,0.0,0.0,2,359,74,1
0.024253,3,1,0.0,0.0,2,359,74,1
0.110482,3,1,0.0,0.0,2,359,74,1
0.308394,3,1,0.0,0.0,2,615,74,1
0.000317,3,1,0.0,0.0,2,201,72,1
0.024645,3,1,0.0,0.0,2,359,74,1
0.024462,3,1,0.0,0.0,2,359,74,1
0.024315,3,1,0.0,0.0,2,359,74,1
0.025206,3,1,0.0,0.0,2,359,74,1
0.023487,3,1,0.0,0.0,2,615,74,1
0.02361,3,1,0.0,0.0,2,615,74,1
0.024053,3,1,0.0,0.0,2,359,74,1
0.024607,3,1,0.0,0.0,2,359,74,1
0.023611,3,1,0.0,0.0,2,615,74,1
0.024159,3,1,0.0,0.0,2,359,74,1
0.02403,3,1,0.0,0.0,2,615,74,1
0.024144,3,1,0.0,0.0,2,615,74,1
0.024508,3,1,0.0,0.0,2,359,74,1
0.024232,3,1,0.0,0.0,2,359,74,1
0.024019,3,1,0.0,0.0,2,359,74,1
0.027303,3,1,0.0,0.0,2,615,74,1
0.023869,3,1,0.0,0.0,2,615,74,1
0.024029,3,1,0.0,0.0,2,359,74,1
0.023512,3,1,0.0,0.0,2,615,74,1
0.028955,3,1,0.0,0.0,2,359,74,1
0.023947,3,1,0.0,0.0,2,359,74,1
0.02375,3,1,0.0,0.0,2,615,74,1
0.024572,3,1,0.0,0.0,2,359,74,1
0.096022,3,1,0.0,0.0,2,244,81,0
0.076661,3,1,0.0,0.0,2,148,74,1
0.000452,3,1,0.0,0.0,2,280,81,0
0.292471,2,14,0.0,0.0,10,1219,549,0
30.00249,3,1,0.0,0.0,2,142,71,1
0.100496,3,1,0.0,0.0,2,607,70,1
0.056448,3,1,0.0,0.0,2,144,72,1
0.103787,3,1,0.0,0.0,2,241,74,1
0.064292,3,1,0.0,0.0,2,215,69,1
0.100553,3,1,0.0,0.0,2,607,70,1
0.057891,3,1,0.0,0.0,2,410,69,1
0.10684,3,1,0.0,0.0,2,607,70,1
0.100554,3,1,0.0,0.0,2,607,70,1
0.03091,3,1,0.0,0.0,2,218,71,1
0.107234,3,1,0.0,0.0,2,607,70,1
0.07542,3,1,0.0,0.0,2,255,71,1
0.107344,3,1,0.0,0.0,2,607,70,1
0.100691,3,1,0.0,0.0,2,607,70,1
0.107016,3,1,0.0,0.0,2,607,70,1
0.000919,3,1,0.0,0.0,2,210,69,1
0.100844,3,1,0.0,0.0,2,607,70,1
0.051041,3,1,0.0,0.0,2,193,69,1
0.100641,3,1,0.0,0.0,2,607,70,1
0.100591,3,1,0.0,0.0,2,607,70,1
0.100426,3,1,0.0,0.0,2,607,70,1
0.100673,3,1,0.0,0.0,2,607,70,1
0.000415,3,1,0.0,0.0,2,144,72,1
0.100789,3,1,0.0,0.0,2,607,70,1
0.100666,3,1,0.0,0.0,2,607,70,1
0.106972,3,1,0.0,0.0,2,607,70,1
0.100679,3,1,0.0,0.0,2,607,70,1
0.100663,3,1,0.0,0.0,2,607,70,1
0.094468,3,1,0.0,0.0,2,371,78,1
0.106556,3,1,0.0,0.0,2,607,70,1
0.100546,3,1,0.0,0.0,2,607,70,1
0.106775,3,1,0.0,0.0,2,607,70,1
0.1006,3,1,0.0,0.0,2,607,70,1
24.9945,3,1,0.0,0.0,2,142,71,1
0.10738,3,1,0.0,0.0,2,607,70,1
0.070975,3,1,0.0,0.0,2,206,76,1
0.106718,3,1,0.0,0.0,2,607,70,1
0.026295,3,1,0.0,0.0,2,351,70,1
0.057282,3,1,0.0,0.0,2,460,69,1
0.100552,3,1,0.0,0.0,2,607,70,1
0.095224,3,1,0.0,0.0,2,180,69,1
0.106546,3,1,0.0,0.0,2,607,70,1
0.106582,3,1,0.0,0.0,2,607,70,1
0.100508,3,1,0.0,0.0,2,607,70,1
0.101599,3,1,0.0,0.0,2,607,70,1
0.106992,3,1,0.0,0.0,2,607,70,1
0.221166,3,1,0.0,0.0,2,140,70,1
0.00051,3,1,0.0,0.0,2,148,74,1
0.066079,3,1,0.0,0.0,2,229,68,1
0.000393,3,1,0.0,0.0,2,140,70,1
0.058057,3,1,0.0,0.0,2,144,72,1
0.010378,3,1,0.0,0.0,2,306,128,0
0.000289,3,1,0.0,0.0,2,306,128,0
0.010341,3,1,0.0,0.0,2,488,128,0
248.35013,2,14,0.0,0.0,23,3689,2786,0
0.017983,2,9,0.0,0.0,7,478,272,0
1.264804,2,21,0.0,0.0,9,544,302,1
0.000376,3,1,0.0,0.0,2,140,70,1
0.000409,3,1,0.0,0.0,2,148,74,1
0.07073,3,1,0.0,0.0,2,206,76,1
17.984844,3,1,0.0,0.0,2,142,71,1
0.000579,3,1,0.0,0.0,2,144,72,1
0.057074,3,1,0.0,0.0,2,152,76,1
0.056348,3,1,0.0,0.0,2,144,72,1
0.000487,3,1,0.0,0.0,2,140,70,1
0.054757,3,1,0.0,0.0,2,301,68,1
0.029189,3,1,0.0,0.0,2,199,76,1
0.000896,3,1,0.0,0.0,2,202,72,1
0.000945,3,1,0.0,0.0,2,221,72,1
0.00092,3,1,0.0,0.0,2,203,78,1
0.062295,3,1,0.0,0.0,2,203,78,1
0.103582,3,1,0.0,0.0,2,185,69,1
0.029295,3,1,0.0,0.0,2,189,71,1
0.069603,3,1,0.0,0.0,2,187,70,1
0.001098,3,1,0.0,0.0,2,200,77,1
0.069246,3,1,0.0,0.0,2,195,73,1
0.000779,3,1,0.0,0.0,2,194,73,1
0.293741,3,1,0.0,0.0,2,309,72,1
0.224313,3,1,0.0,0.0,2,291,78,1
0.864334,3,1,0.0,0.0,2,264,77,1
0.032933,3,1,0.0,0.0,2,258,73,1
0.125768,3,1,0.0,0.0,2,240,85,1
0.113693,3,1,0.0,0.0,2,198,75,1
0.029187,3,1,0.0,0.0,2,222,76,1
0.00049,3,1,0.0,0.0,2,217,77,1
0.03166,3,1,0.0,0.0,2,476,78,1
0.001321,3,1,0.0,0.0,2,420,78,1
0.205981,3,1,0.0,0.0,2,269,76,1
0.06934,3,1,0.0,0.0,2,203,77,1
0.055575,3,1,0.0,0.0,2,269,71,1
0.024287,3,1,0.0,0.0,2,552,75,1
0.000627,3,1,0.0,0.0,2,216,76,1
0.062076,3,1,0.0,0.0,2,307,74,1
0.165231,3,1,0.0,0.0,2,492,78,1
0.016472,3,1,0.0,0.0,2,273,75,1
0.054582,3,1,0.0,0.0,2,267,78,1
0.103682,3,1,0.0,0.0,2,222,76,1
0.157536,3,1,0.0,0.0,2,267,70,1
0.054425,3,1,0.0,0.0,2,276,73,1
0.114847,3,1,0.0,0.0,2,255,77,1
0.000431,3,1,0.0,0.0,2,278,75,1
0.023323,3,1,0.0,0.0,2,334,82,1
0.103621,3,1,0.0,0.0,2,229,73,1
0.000849,3,1,0.0,0.0,2,233,75,1
0.052903,3,1,0.0,0.0,2,249,75,1
0.000412,3,1,0.0,0.0,2,251,77,1
0.023411,3,1,0.0,0.0,2,218,77,1
0.098926,3,1,0.0,0.0,2,255,69,1
0.109493,3,1,0.0,0.0,2,251,77,1
0.023586,3,1,0.0,0.0,2,239,77,1
0.052807,3,1,0.0,0.0,2,245,73,1
0.024279,3,1,0.0,0.0,2,271,77,1
0.115657,3,1,0.0,0.0,2,232,74,1
13.113591,3,1,0.0,0.0,2,142,71,1
14.655484,2,14,0.0,0.0,15,925,546,1
0.057134,3,1,0.0,0.0,2,152,76,1
0.053815,3,1,0.0,0.0,2,309,72,1
0.056557,3,1,0.0,0.0,2,144,72,1
0.000391,3,1,0.0,0.0,2,140,70,1
0.00049,3,1,0.0,0.0,2,148,74,1
9.422777,3,1,0.0,0.0,2,142,71,1
0.0568,3,1,0.0,0.0,2,198,83,1
0.026786,3,1,0.0,0.0,2,351,70,1
0.026413,3,1,0.0,0.0,2,351,70,1
0.05626,3,1,0.0,0.0,2,144,72,1
0.066052,3,1,0.0,0.0,2,152,76,1
0.000304,3,1,0.0,0.0,2,144,72,1
0.000327,3,1,0.0,0.0,2,148,74,1
0.026323,3,1,0.0,0.0,2,351,70,1
0.000314,3,1,0.0,0.0,2,140,70,1
0.027418,3,1,0.0,0.0,2,351,70,1
0.026141,3,1,0.0,0.0,2,351,70,1
0.000947,3,1,0.0,0.0,2,140,70,1
0.000603,3,1,0.0,0.0,2,140,70,1
0.409893,3,1,0.0,0.0,2,142,71,1
0.056619,3,1,0.0,0.0,2,152,76,1
0.035232,3,1,0.0,0.0,2,280,81,0
0.218147,2,14,0.0,0.0,10,1218,549,0
0.05478,3,1,0.0,0.0,2,236,76,1
0.000427,3,1,0.0,0.0,2,148,74,1
0.164575,3,1,0.0,0.0,2,520,75,1
0.000444,3,1,0.0,0.0,2,144,72,1
0.056621,3,1,0.0,0.0,2,144,72,1
0.054698,3,1,0.0,0.0,2,236,76,1
0.000494,3,1,0.0,0.0,2,140,70,1
0.05714,3,1,0.0,0.0,2,152,76,1
0.052122,3,1,0.0,0.0,2,233,76,1
30.000904,3,1,0.0,0.0,2,142,71,1
2.587728,2,57,0.0,0.0,6,366,186,1
0.056581,3,1,0.0,0.0,2,152,76,1
0.000332,3,1,0.0,0.0,2,144,72,1
0.000338,3,1,0.0,0.0,2,148,74,1
25.995035,3,1,0.0,0.0,2,142,71,1
0.000313,3,1,0.0,0.0,2,140,70,1
0.056139,3,1,0.0,0.0,2,144,72,1
20.988243,3,1,0.0,0.0,2,142,71,1
0.057371,3,1,0.0,0.0,2,152,76,1
0.055901,3,1,0.0,0.0,2,144,72,1
0.015074,3,1,0.0,0.0,2,240,71,0
0.000295,3,1,0.0,0.0,2,223,72,0
0.000251,3,1,0.0,0.0,2,223,72,0
0.000473,3,1,0.0,0.0,2,565,72,0
0.000621,3,1,0.0,0.0,2,565,72,0
249.11345,2,16,0.0,0.0,23,4328,1272,0
249.11343,2,16,0.0,0.0,25,6040,1338,0
0.000291,3,1,0.0,0.0,2,140,70,1
0.000191,3,1,0.0,0.0,2,234,75,0
0.000372,3,1,0.0,0.0,2,576,75,0
0.018215,2,9,0.0,0.0,6,412,272,0
0.000951,3,1,0.0,0.0,2,144,72,1
0.000663,3,1,0.0,0.0,2,148,74,1
0.026225,3,1,0.0,0.0,2,351,70,1
0.026255,3,1,0.0,0.0,2,351,70,1
0.026229,3,1,0.0,0.0,2,351,70,1
0.02623,3,1,0.0,0.0,2,351,70,1
15.979699,3,1,0.0,0.0,2,142,71,1
0.050269,3,1,0.0,0.0,2,152,76,1
0.000651,3,1,0.0,0.0,2,140,70,1
82.64192,2,14,0.0,0.0,15,926,546,1
0.010417,3,1,0.0,0.0,2,389,109,0
0.01015,3,1,0.0,0.0,2,377,109,0
0.000385,3,1,0.0,0.0,2,252,84,0
0.000506,3,1,0.0,0.0,2,594,84,0
242.21251,2,14,0.0,0.0,25,3416,1827,0
0.000274,3,1,0.0,0.0,2,197,66,0
0.000348,3,1,0.0,0.0,2,247,76,0
0.000368,3,1,0.0,0.0,2,245,78,0
0.000335,3,1,0.0,0.0,2,197,66,0
0.021134,3,1,0.0,0.0,2,363,78,0
0.000684,3,1,0.0,0.0,2,429,76,0
0.000339,3,1,0.0,0.0,2,298,66,0
0.219487,3,1,0.0,0.0,2,223,73,0
0.000349,3,1,0.0,0.0,2,218,74,0
0.000818,3,1,0.0,0.0,2,148,74,1
0.00052,3,1,0.0,0.0,2,140,70,1
0.219628,3,1,0.0,0.0,2,230,73,0
0.056886,3,1,0.0,0.0,2,144,72,1
11.975027,3,1,0.0,0.0,2,142,71,1
0.020582,3,1,0.0,0.0,2,292,121,0
0.000684,3,1,0.0,0.0,2,292,121,0
0.021601,3,1,0.0,0.0,2,474,121,0
11.774626,2,9,0.0,0.0,6,412,272,0
241.7898,2,14,0.0,0.0,25,5180,2884,0
0.021815,3,1,0.0,0.0,2,387,108,0
0.021209,3,1,0.0,0.0,2,375,108,0
240.58853,2,14,0.0,0.0,25,6452,5341,0
0.020735,3,1,0.0,0.0,2,229,86,0
0.000217,3,1,0.0,0.0,2,229,86,0
0.020596,3,1,0.0,0.0,2,331,86,0
163.81267,2,14,0.0,0.0,22362,25528619,368299,0
0.020624,3,1,0.0,0.0,2,233,74,0
0.021516,3,1,0.0,0.0,2,575,74,0
519.94073,2,16,0.0,0.0,61,31542,27658,0
2.031327,2,57,0.0,0.0,6,366,186,1
0.000699,3,1,0.0,0.0,2,148,74,1
0.000694,3,1,0.0,0.0,2,187,71,1
0.030488,3,1,0.0,0.0,2,201,72,1
0.000777,3,1,0.0,0.0,2,186,70,1
0.000687,3,1,0.0,0.0,2,220,67,1
0.062901,3,1,0.0,0.0,2,220,73,1
0.000793,3,1,0.0,0.0,2,272,74,1
0.000817,3,1,0.0,0.0,2,213,69,1
0.103203,3,1,0.0,0.0,2,183,72,1
0.103522,3,1,0.0,0.0,2,223,72,1
0.078201,3,1,0.0,0.0,2,195,74,1
0.103506,3,1,0.0,0.0,2,216,72,1
0.000741,3,1,0.0,0.0,2,198,75,1
0.0006,3,1,0.0,0.0,2,214,70,1
0.062369,3,1,0.0,0.0,2,217,70,1
0.103311,3,1,0.0,0.0,2,223,73,1
0.103255,3,1,0.0,0.0,2,196,76,1
0.103332,3,1,0.0,0.0,2,225,74,1
0.000718,3,1,0.0,0.0,2,204,71,1
0.000623,3,1,0.0,0.0,2,194,73,1
0.000782,3,1,0.0,0.0,2,221,72,1
0.000765,3,1,0.0,0.0,2,232,75,1
0.062019,3,1,0.0,0.0,2,194,72,1
0.062099,3,1,0.0,0.0,2,184,70,1
0.030657,3,1,0.0,0.0,2,217,71,1
0.078174,3,1,0.0,0.0,2,198,70,1
0.10352,3,1,0.0,0.0,2,212,74,1
0.000707,3,1,0.0,0.0,2,214,71,1
0.06286,3,1,0.0,0.0,2,239,70,1
0.06236,3,1,0.0,0.0,2,215,69,1
0.030447,3,1,0.0,0.0,2,190,71,1
0.030634,3,1,0.0,0.0,2,207,80,1
0.030377,3,1,0.0,0.0,2,207,68,1
0.062947,3,1,0.0,0.0,2,212,72,1
0.103145,3,1,0.0,0.0,2,233,78,1
0.000725,3,1,0.0,0.0,2,192,70,1
0.03049,3,1,0.0,0.0,2,204,73,1
0.000809,3,1,0.0,0.0,2,193,72,1
0.000797,3,1,0.0,0.0,2,217,70,1
0.000592,3,1,0.0,0.0,2,197,75,1
0.000835,3,1,0.0,0.0,2,193,74,1
0.030453,3,1,0.0,0.0,2,180,69,1
0.062303,3,1,0.0,0.0,2,192,74,1
0.103245,3,1,0.0,0.0,2,189,75,1
0.000685,3,1,0.0,0.0,2,195,74,1
0.03049,3,1,0.0,0.0,2,214,78,1
0.000683,3,1,0.0,0.0,2,256,78,1
0.062114,3,1,0.0,0.0,2,216,72,1
0.07833,3,1,0.0,0.0,2,224,74,1
0.078306,3,1,0.0,0.0,2,193,73,1
0.030749,3,1,0.0,0.0,2,183,72,1
0.000862,3,1,0.0,0.0,2,260,73,1
0.030577,3,1,0.0,0.0,2,251,70,1
0.07808,3,1,0.0,0.0,2,224,74,1
0.078227,3,1,0.0,0.0,2,204,73,1
0.030576,3,1,0.0,0.0,2,223,73,1
0.062252,3,1,0.0,0.0,2,219,71,1
0.000658,3,1,0.0,0.0,2,241,82,1
0.000862,3,1,0.0,0.0,2,190,75,1
0.103573,3,1,0.0,0.0,2,218,72,1
0.078264,3,1,0.0,0.0,2,192,71,1
0.103336,3,1,0.0,0.0,2,263,71,1
0.25993,3,1,0.0,0.0,2,567,70,1
0.030537,3,1,0.0,0.0,2,205,78,1
0.000899,3,1,0.0,0.0,2,186,70,1
0.030608,3,1,0.0,0.0,2,198,70,1
0.062088,3,1,0.0,0.0,2,227,74,1
0.000757,3,1,0.0,0.0,2,221,73,1
0.030461,3,1,0.0,0.0,2,229,81,1
0.030585,3,1,0.0,0.0,2,219,72,1
0.104052,3,1,0.0,0.0,2,190,74,1
0.000672,3,1,0.0,0.0,2,201,77,1
0.000945,3,1,0.0,0.0,2,218,73,1
0.000652,3,1,0.0,0.0,2,189,73,1
0.000675,3,1,0.0,0.0,2,192,73,1
0.000646,3,1,0.0,0.0,2,229,77,1
0.000741,3,1,0.0,0.0,2,224,75,1
0.000728,3,1,0.0,0.0,2,233,75,1
0.077954,3,1,0.0,0.0,2,196,74,1
0.078361,3,1,0.0,0.0,2,260,79,1
0.000749,3,1,0.0,0.0,2,225,74,1
0.078268,3,1,0.0,0.0,2,224,74,1
0.000726,3,1,0.0,0.0,2,183,72,1
0.06178,3,1,0.0,0.0,2,266,77,1
0.078089,3,1,0.0,0.0,2,198,74,1
0.000872,3,1,0.0,0.0,2,219,78,1
0.062423,3,1,0.0,0.0,2,228,75,1
0.000848,3,1,0.0,0.0,2,220,73,1
0.078351,3,1,0.0,0.0,2,217,72,1
0.030552,3,1,0.0,0.0,2,221,73,1
0.00061,3,1,0.0,0.0,2,223,74,1
0.000752,3,1,0.0,0.0,2,186,73,1
0.030754,3,1,0.0,0.0,2,194,74,1
0.078278,3,1,0.0,0.0,2,206,73,1
0.030535,3,1,0.0,0.0,2,219,72,1
0.001822,3,1,0.0,0.0,2,229,75,1
0.000618,3,1,0.0,0.0,2,221,74,1
0.103462,3,1,0.0,0.0,2,256,72,1
0.064087,3,1,0.0,0.0,2,193,72,1
0.000692,3,1,0.0,0.0,2,222,75,1
0.03061,3,1,0.0,0.0,2,224,73,1
0.06434,3,1,0.0,0.0,2,214,69,1
0.00071,3,1,0.0,0.0,2,201,78,1
0.065369,3,1,0.0,0.0,2,258,73,1
0.000663,3,1,0.0,0.0,2,217,70,1
0.000721,3,1,0.0,0.0,2,193,72,1
0.065289,3,1,0.0,0.0,2,218,73,1
0.000714,3,1,0.0,0.0,2,182,71,1
0.078898,3,1,0.0,0.0,2,185,70,1
0.064768,3,1,0.0,0.0,2,182,68,1
0.078459,3,1,0.0,0.0,2,217,74,1
0.103519,3,1,0.0,0.0,2,228,72,1
0.000852,3,1,0.0,0.0,2,195,71,1
0.00097,3,1,0.0,0.0,2,181,69,1
0.103415,3,1,0.0,0.0,2,206,76,1
0.000992,3,1,0.0,0.0,2,232,78,1
0.23834,3,1,0.0,0.0,2,238,71,1
0.030124,3,1,0.0,0.0,2,255,70,1
0.025686,3,1,0.0,0.0,2,375,67,1
0.09418,3,1,0.0,0.0,2,245,74,1
0.068301,3,1,0.0,0.0,2,234,69,1
0.052901,3,1,0.0,0.0,2,288,75,1
0.061875,3,1,0.0,0.0,2,251,70,1
0.062251,3,1,0.0,0.0,2,220,76,1
0.063021,3,1,0.0,0.0,2,373,71,1
0.052999,3,1,0.0,0.0,2,546,73,1
0.060372,3,1,0.0,0.0,2,323,72,1
0.027569,3,1,0.0,0.0,2,264,75,1
0.065654,3,1,0.0,0.0,2,275,71,1
0.000868,3,1,0.0,0.0,2,202,67,1
0.0652,3,1,0.0,0.0,2,479,82,1
0.000875,3,1,0.0,0.0,2,299,74,1
0.07824,3,1,0.0,0.0,2,284,74,1
0.118735,3,1,0.0,0.0,2,218,74,1
0.149162,3,1,0.0,0.0,2,288,78,1
0.051009,3,1,0.0,0.0,2,172,78,1
0.635442,3,1,0.0,0.0,2,270,72,1
0.173811,3,1,0.0,0.0,2,232,83,1
0.056599,3,1,0.0,0.0,2,270,71,1
0.017711,3,1,0.0,0.0,2,256,70,1
0.127701,3,1,0.0,0.0,2,257,72,1
0.006643,3,1,0.0,0.0,2,218,77,1
0.229964,3,1,0.0,0.0,2,254,71,1
0.01731,3,1,0.0,0.0,2,249,70,1
0.144907,3,1,0.0,0.0,2,216,76,1
0.11656,3,1,0.0,0.0,2,233,73,1
0.031287,3,1,0.0,0.0,2,271,80,1
0.062039,3,1,0.0,0.0,2,454,75,1
0.072415,3,1,0.0,0.0,2,270,70,1
0.028734,3,1,0.0,0.0,2,214,75,1
0.912568,3,1,0.0,0.0,2,258,72,1
1.000955,3,1,0.0,0.0,2,248,70,1
0.067681,3,1,0.0,0.0,2,260,68,1
0.10635,3,1,0.0,0.0,2,278,74,1
0.118716,3,1,0.0,0.0,2,220,78,1
0.000737,3,1,0.0,0.0,2,229,74,1
0.030574,3,1,0.0,0.0,2,220,75,1
0.246244,3,1,0.0,0.0,2,259,74,1
0.027866,3,1,0.0,0.0,2,415,70,1
0.05703,3,1,0.0,0.0,2,256,69,1
0.08387,3,1,0.0,0.0,2,275,74,1
0.166521,3,1,0.0,0.0,2,214,75,1
0.002634,3,1,0.0,0.0,2,386,73,1
0.191165,3,1,0.0,0.0,2,262,75,1
0.174322,3,1,0.0,0.0,2,596,78,1
0.973312,3,1,0.0,0.0,2,391,69,1
0.030541,3,1,0.0,0.0,2,214,72,1
0.136608,3,1,0.0,0.0,2,249,72,1
0.05056,3,1,0.0,0.0,2,201,72,1
0.099542,3,1,0.0,0.0,2,199,73,1
0.143095,3,1,0.0,0.0,2,209,76,1
0.056573,3,1,0.0,0.0,2,210,74,1
0.05696,3,1,0.0,0.0,2,261,73,1
0.055805,3,1,0.0,0.0,2,264,74,1
0.08161,3,1,0.0,0.0,2,246,74,1
0.056976,3,1,0.0,0.0,2,279,82,1
0.143397,3,1,0.0,0.0,2,403,74,1
0.067045,3,1,0.0,0.0,2,221,72,1
0.059834,3,1,0.0,0.0,2,259,75,1
0.103149,3,1,0.0,0.0,2,182,68,1
0.051419,3,1,0.0,0.0,2,328,70,1
0.055173,3,1,0.0,0.0,2,321,78,1
0.05675,3,1,0.0,0.0,2,261,73,1
0.066116,3,1,0.0,0.0,2,323,72,1
0.905564,3,1,0.0,0.0,2,140,70,1
0.201124,3,1,0.0,0.0,2,472,74,1
0.073256,3,1,0.0,0.0,2,253,73,1
0.020945,3,1,0.0,0.0,2,261,74,1
0.062292,3,1,0.0,0.0,2,266,73,1
0.06667,3,1,0.0,0.0,2,227,75,1
0.074218,3,1,0.0,0.0,2,274,78,1
0.154492,3,1,0.0,0.0,2,252,77,1
0.134836,3,1,0.0,0.0,2,281,77,1
0.066071,3,1,0.0,0.0,2,303,73,1
0.231573,3,1,0.0,0.0,2,249,73,1
0.056811,3,1,0.0,0.0,2,403,74,1
0.054291,3,1,0.0,0.0,2,307,71,1
0.078468,3,1,0.0,0.0,2,218,73,1
0.056961,3,1,0.0,0.0,2,178,73,1
0.027884,3,1,0.0,0.0,2,266,77,1
0.132612,3,1,0.0,0.0,2,454,81,1
0.028184,3,1,0.0,0.0,2,277,75,1
0.051687,3,1,0.0,0.0,2,235,72,1
0.077586,3,1,0.0,0.0,2,270,75,1
0.202586,3,1,0.0,0.0,2,261,71,1
0.393788,3,1,0.0,0.0,2,204,78,1
0.054364,3,1,0.0,0.0,2,313,74,1
0.053613,3,1,0.0,0.0,2,280,74,1
0.066725,3,1,0.0,0.0,2,195,72,1
0.196891,3,1,0.0,0.0,2,156,78,1
0.103748,3,1,0.0,0.0,2,238,85,1
0.055862,3,1,0.0,0.0,2,253,72,1
0.053966,3,1,0.0,0.0,2,256,73,1
0.065341,3,1,0.0,0.0,2,410,71,1
0.062142,3,1,0.0,0.0,2,260,77,1
0.061141,3,1,0.0,0.0,2,258,74,1
0.162849,3,1,0.0,0.0,2,255,73,1
0.057022,3,1,0.0,0.0,2,205,75,1
0.098506,3,1,0.0,0.0,2,246,74,1
0.14283,3,1,0.0,0.0,2,400,74,1
0.094758,3,1,0.0,0.0,2,265,74,1
0.040974,3,1,0.0,0.0,2,349,76,1
0.055123,3,1,0.0,0.0,2,304,77,1
0.057271,3,1,0.0,0.0,2,169,74,1
0.06844,3,1,0.0,0.0,2,254,72,1
0.064395,3,1,0.0,0.0,2,307,75,1
0.170182,3,1,0.0,0.0,2,255,78,1
0.061746,3,1,0.0,0.0,2,228,79,1
0.05498,3,1,0.0,0.0,2,256,74,1
0.051976,3,1,0.0,0.0,2,268,75,1
0.168131,3,1,0.0,0.0,2,210,73,1
0.245256,3,1,0.0,0.0,2,267,74,1
0.066072,3,1,0.0,0.0,2,220,78,1
0.058726,3,1,0.0,0.0,2,253,70,1
0.198961,3,1,0.0,0.0,2,257,72,1
0.070855,3,1,0.0,0.0,2,298,79,1
0.067127,3,1,0.0,0.0,2,207,71,1
0.062944,3,1,0.0,0.0,2,261,73,1
0.053086,3,1,0.0,0.0,2,254,72,1
0.213868,3,1,0.0,0.0,2,310,71,1
0.015704,3,1,0.0,0.0,2,303,81,1
1.07559,3,1,0.0,0.0,2,255,69,1
0.17413,3,1,0.0,0.0,2,206,71,1
0.117767,3,1,0.0,0.0,2,323,73,1
0.000748,3,1,0.0,0.0,2,216,74,1
0.941582,3,1,0.0,0.0,2,202,72,1
0.016386,3,1,0.0,0.0,2,218,77,1
0.056147,3,1,0.0,0.0,2,425,69,1
0.05448,3,1,0.0,0.0,2,266,78,1
0.055749,3,1,0.0,0.0,2,437,73,1
0.064124,3,1,0.0,0.0,2,447,73,1
0.055563,3,1,0.0,0.0,2,435,72,1
0.06076,3,1,0.0,0.0,2,230,68,1
0.065026,3,1,0.0,0.0,2,233,74,1
0.892495,3,1,0.0,0.0,2,350,74,1
0.057302,3,1,0.0,0.0,2,513,67,1
0.177873,3,1,0.0,0.0,2,206,70,1
0.071196,3,1,0.0,0.0,2,189,74,1
0.154441,3,1,0.0,0.0,2,254,70,1
0.389138,3,1,0.0,0.0,2,192,72,1
